Vibration iOSApp file: VibrationDatag500-2.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:40:48
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322230, Longitude
36.297386, Latitude
0.000000, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
2.24965992e+01,5.57026779e-03,4.23655659e-03,-3.09272902e-03
2.25167580e+01,4.56545688e-03,7.62569532e-03,-6.91090291e-03
2.25369167e+01,4.06451663e-03,6.87681464e-03,-4.09700722e-03
2.25570736e+01,6.54604984e-03,3.31510301e-03,-5.68691408e-03
2.25772324e+01,6.96682930e-03,5.54283708e-03,-3.63281812e-03
2.25973911e+01,2.72148428e-03,4.56439191e-03,-2.03252444e-03
2.26175480e+01,4.62404639e-03,4.39128606e-03,-2.78753066e-03
2.26377087e+01,5.81953954e-03,5.64616779e-03,-4.01604688e-03
2.26578655e+01,6.78919628e-03,4.67517925e-03,-1.05482480e-02
2.26780243e+01,5.26986318e-03,5.56733832e-03,-1.55129132e-03
2.26981812e+01,8.34102090e-03,5.37106302e-03,-3.11669731e-03
2.27183418e+01,3.71297915e-03,5.37958555e-03,-4.67597833e-03
2.27384987e+01,6.63606497e-03,6.30769692e-03,-3.18673858e-03
2.27586575e+01,9.68298689e-03,3.20005440e-03,-3.01656243e-03
2.27788143e+01,6.67627854e-03,3.68128764e-03,-6.42833812e-03
2.27989731e+01,5.80036500e-03,8.02010950e-03,-6.96389982e-03
2.28191319e+01,8.00732616e-03,7.51064671e-03,-5.47039928e-03
2.28392906e+01,6.02939678e-03,4.97585023e-03,-5.83818182e-03
2.28594494e+01,7.61877140e-03,7.17961602e-03,-6.22806838e-03
2.28796082e+01,2.81549385e-03,1.73238630e-03,-1.18031295e-03
2.28997650e+01,4.20140289e-03,3.59979481e-03,-3.44399991e-03
2.29199238e+01,7.95166660e-03,5.63391717e-03,-7.78255565e-03
2.29400826e+01,3.98994796e-03,6.61582453e-03,-4.31671785e-03
2.29602413e+01,8.24061967e-03,5.18783787e-03,-4.13136184e-03
2.29803982e+01,6.09544292e-03,5.89943444e-03,-5.40701579e-03
2.30005569e+01,3.50951357e-03,2.88020866e-03,-3.44692939e-03
2.30207157e+01,5.83179016e-03,5.31007675e-03,-3.57742421e-03
2.30408726e+01,7.96498172e-03,3.45758209e-03,-5.85043244e-03
2.30610313e+01,5.30794635e-03,4.70687076e-03,-6.57534460e-03
2.30811901e+01,5.26799913e-03,7.46430783e-03,-4.12816601e-03
2.31013489e+01,5.28051564e-03,2.59072310e-03,-2.98886560e-03
2.31215057e+01,3.54173779e-03,5.63205313e-03,-3.28154699e-03
2.31416645e+01,7.18627404e-03,5.24855778e-03,-6.66349521e-03
2.31618233e+01,3.79633601e-03,5.00407955e-03,-5.08796936e-03
2.31819820e+01,4.13455768e-03,2.18911842e-03,-6.52048364e-03
2.32021389e+01,8.65793694e-03,5.22299157e-03,-3.96038685e-03
2.32222977e+01,4.97531751e-03,4.11378499e-03,-1.15048559e-03
2.32424564e+01,7.30824657e-03,3.13107856e-03,-5.33164851e-03
2.32626152e+01,7.16070738e-03,3.53081897e-03,-6.22833474e-03
2.32827721e+01,6.07120851e-03,3.72895808e-03,-5.28823910e-03
2.33029308e+01,4.92951134e-03,4.22803452e-03,-3.78967822e-03
2.33230896e+01,3.01895943e-03,5.43418014e-03,-4.23176307e-03
2.33432465e+01,1.17898139e-03,2.82188552e-03,-5.52818971e-03
2.33634052e+01,7.74527155e-03,5.21100732e-03,-4.88370471e-03
2.33835640e+01,5.53724449e-03,-5.83232286e-05,-7.97536876e-03
2.34037228e+01,7.06296926e-03,6.65390771e-03,-7.08161155e-03
2.34238796e+01,8.11997801e-03,4.44721244e-03,-5.59423631e-03
2.34440384e+01,3.73588246e-03,5.65682026e-03,-6.64804876e-03
2.34641972e+01,8.04514345e-03,8.03236011e-03,-6.35137269e-03
2.34843559e+01,9.92986280e-03,6.41928334e-03,-2.78113922e-03
2.35045128e+01,6.18146313e-03,3.69140762e-03,-7.22036231e-03
2.35246716e+01,7.92503450e-03,6.23153057e-03,-4.68183728e-03
2.35448303e+01,7.12768408e-03,4.67331521e-03,-3.73668130e-03
2.35649891e+01,4.93803341e-03,7.42249610e-03,-5.29489666e-03
2.35851460e+01,6.98014535e-03,4.55959793e-03,-4.14547650e-03
2.36053047e+01,8.28749128e-03,6.42700680e-03,-4.41605365e-03
2.36254635e+01,5.51673817e-03,2.04344350e-03,-4.51432448e-03
2.36456223e+01,7.17615383e-03,6.77082082e-03,-5.08663757e-03
2.36657791e+01,6.44458365e-03,4.00566077e-03,-5.94950188e-03
2.36859379e+01,6.28159801e-03,5.28770639e-03,-4.50393790e-03
2.37060966e+01,6.23765588e-03,1.61227770e-03,-7.27602234e-03
2.37262535e+01,5.55295730e-03,7.22888438e-03,-5.60701918e-03
2.37464123e+01,7.44406786e-03,3.72043601e-03,-4.04214580e-03
2.37665710e+01,7.40571832e-03,2.09670677e-03,-2.87940982e-03
2.37867298e+01,7.41104456e-03,4.50819917e-03,-2.98220781e-03
2.38068867e+01,7.00730924e-03,7.45898159e-03,-5.68025606e-03
2.38270454e+01,8.57990608e-03,4.40859701e-03,-5.02218911e-03
2.38472042e+01,7.76897324e-03,5.44962659e-03,-7.62649439e-03
2.38673611e+01,7.18121370e-03,6.09704107e-03,-5.48424758e-03
2.38875198e+01,6.69172499e-03,6.88773347e-03,-4.76865610e-03
2.39076786e+01,6.22993289e-03,4.03468916e-03,-2.10150029e-03
2.39278374e+01,4.88423742e-03,6.50636898e-03,-6.12100959e-03
2.39479942e+01,5.71727427e-03,3.83868045e-03,-3.38700833e-03
2.39681530e+01,2.15849211e-03,4.95960470e-03,-5.60915004e-03
2.39883118e+01,3.87436664e-03,4.86959005e-03,-5.02165640e-03
2.40084705e+01,7.57509517e-03,3.17661860e-03,-5.30448416e-03
2.40286274e+01,6.39664661e-03,7.45551940e-03,-6.31328952e-03
2.40487862e+01,3.34333233e-03,7.66484393e-03,-7.55245844e-03
2.40689449e+01,5.92313660e-03,6.16761483e-03,-3.62056750e-03
2.40891037e+01,5.35162212e-03,5.07012615e-03,-4.22963221e-03
2.41092606e+01,7.00917374e-03,4.60886676e-03,-9.96634737e-03
2.41294193e+01,5.82593121e-03,5.62246563e-03,-3.22855008e-03
2.41495781e+01,4.54921182e-03,4.83683310e-03,-3.03121004e-03
2.41697350e+01,3.66184651e-03,3.20404908e-03,-9.13304463e-03
2.41898937e+01,1.41091608e-02,3.14306258e-03,-5.98092703e-03
2.42100525e+01,6.80304505e-03,5.19769127e-03,1.67246515e-04
2.42302113e+01,-1.91268232e-03,5.62379742e-03,-5.60195930e-03
2.42503681e+01,1.20055303e-03,7.71571044e-03,-6.55217515e-03
2.42705269e+01,7.23128114e-03,9.53038782e-03,-6.34657918e-03
2.42906857e+01,7.28294672e-03,5.10687754e-03,-6.41102763e-03
2.43108444e+01,5.64749958e-03,5.14655886e-03,-6.66935416e-03
2.43310013e+01,3.72203393e-03,5.05494606e-03,-4.62378003e-03
2.43511600e+01,9.37912054e-03,4.36252402e-03,-5.96894277e-03
2.43713188e+01,4.79422277e-03,2.93826568e-03,-3.74680129e-03
2.43914776e+01,6.40703272e-03,8.94076470e-03,-4.27969964e-03
2.44116364e+01,4.91086906e-03,4.73723095e-03,-4.55320626e-03
2.44317932e+01,4.09088191e-03,2.62667565e-03,-6.59957947e-03
2.44519520e+01,4.73403512e-03,7.93542061e-03,-2.08898354e-03
2.44721088e+01,4.21498483e-03,3.60964844e-03,-5.33777382e-03
2.44922695e+01,5.88212395e-03,6.63499953e-03,-6.30796328e-03
2.45124264e+01,6.23392733e-03,4.37211152e-03,-3.89806880e-03
2.45325851e+01,6.18119678e-03,4.71938774e-03,-2.58379895e-03
2.45527420e+01,8.62091873e-03,5.86294895e-03,-3.40431882e-03
2.45729027e+01,5.41580422e-03,6.71249768e-03,-3.84400669e-03
2.45930595e+01,6.83154073e-03,5.20434929e-03,-5.99584077e-03
2.46132183e+01,5.25867799e-03,5.63152041e-03,-5.11832908e-03
2.46333771e+01,6.25363505e-03,4.32177773e-03,-5.97586716e-03
2.46535339e+01,3.87782883e-03,5.13990084e-03,-3.46903363e-03
2.46736927e+01,4.91166813e-03,4.56572324e-03,-5.36094327e-03
2.46938515e+01,4.42137988e-03,6.61582453e-03,-2.18006363e-03
2.47140102e+01,4.22537141e-03,2.94838566e-03,-5.11167152e-03
2.47341671e+01,6.86403131e-03,7.99374469e-03,-3.95266386e-03
2.47543259e+01,7.51597295e-03,4.90714051e-03,-4.26105782e-03
2.47744846e+01,5.25548216e-03,8.51865299e-03,-3.01602995e-03
2.47946434e+01,7.69946491e-03,8.47817305e-03,-5.21207275e-03
2.48148003e+01,3.99847003e-03,4.65893419e-03,-2.66049802e-03
2.48349590e+01,6.11088937e-03,4.62191598e-03,-7.43634487e-03
2.48551178e+01,7.47709116e-03,4.11298592e-03,-1.26313732e-03
2.48752766e+01,8.01611459e-05,1.43198168e-03,-5.53351594e-03
2.48954334e+01,4.01418284e-03,5.22405654e-03,-7.60678714e-03
2.49155922e+01,6.90238085e-03,5.08157769e-03,-3.74839921e-03
2.49357510e+01,5.93991438e-03,6.58386666e-03,-4.67651105e-03
2.49559097e+01,8.15433264e-03,8.93277489e-03,-5.34310006e-03
2.49760666e+01,6.57268148e-03,4.27570520e-03,-2.47833761e-03
2.49962254e+01,3.94307636e-03,3.92683083e-03,-5.22618741e-03
2.50163841e+01,1.04542384e-02,2.80803698e-03,-8.65074620e-03
2.50365429e+01,4.81100054e-03,6.22380758e-03,-2.30816170e-03
2.50566998e+01,5.08370809e-03,3.17315641e-03,-5.40062413e-03
2.50768585e+01,5.60355699e-03,5.00008510e-03,-5.44962659e-03
2.50970173e+01,7.54473545e-03,7.61211338e-03,-3.77423177e-03
2.51171761e+01,4.30473359e-03,2.12972984e-03,-4.91273310e-03
2.51373329e+01,7.89254438e-03,1.08198905e-02,-5.15268417e-03
2.51574917e+01,7.95752555e-03,6.46295911e-03,-3.18460795e-03
2.51776505e+01,5.22672012e-03,3.17821652e-03,-4.32976708e-03
2.51978073e+01,4.29487973e-03,4.26984625e-03,-5.84244262e-03
2.52179680e+01,8.22091196e-03,4.93323943e-03,-3.97583330e-03
2.52381248e+01,9.67712793e-03,3.92709719e-03,-3.83415306e-03
2.52582836e+01,3.43095046e-03,1.05567707e-03,-6.65843533e-03
2.52784405e+01,4.97185532e-03,5.12232399e-03,-6.57241512e-03
2.52985992e+01,6.50876574e-03,7.47655844e-03,-5.16573340e-03
2.53187580e+01,4.62910673e-03,2.90817185e-03,-2.85943598e-03
2.53389168e+01,5.29383169e-03,4.18888591e-03,-8.75274558e-03
2.53590736e+01,9.92853101e-03,7.09838932e-03,-3.73082235e-03
2.53792324e+01,3.99793731e-03,3.30951018e-03,-3.12388805e-03
2.53993912e+01,5.31487074e-03,3.55372205e-03,-4.91140177e-03
2.54195499e+01,8.84888507e-03,6.11035665e-03,-5.16040716e-03
2.54397087e+01,5.59902983e-03,2.26315437e-03,-5.42778848e-03
2.54598656e+01,6.06055558e-03,5.94870280e-03,-6.20383350e-03
2.54800243e+01,3.07541830e-03,7.26004317e-03,-4.42244532e-03
2.55001812e+01,5.39556425e-03,5.99504169e-03,-4.17770073e-03
2.55203419e+01,7.11197173e-03,4.99023125e-03,-5.52552659e-03
2.55404987e+01,3.47649050e-03,7.10797671e-04,-2.69085797e-03
2.55606575e+01,4.63203620e-03,5.64962998e-03,-6.85550924e-03
2.55808163e+01,6.62408071e-03,3.75532336e-03,-8.58070515e-03
2.56009750e+01,3.87356780e-03,6.23153057e-03,-4.20726184e-03
2.56211319e+01,5.84164402e-03,2.52813869e-03,-5.41367382e-03
2.56412907e+01,4.57610982e-03,8.64355545e-03,-2.92441715e-03
2.56614494e+01,5.79716917e-03,4.17610304e-03,-6.18306128e-03
2.56816063e+01,6.63286913e-03,5.65815205e-03,-7.44380150e-03
2.57017651e+01,4.41898312e-03,5.27545577e-03,-5.50075900e-03
2.57219238e+01,4.68343496e-03,5.26586827e-03,-3.52842221e-03
2.57420826e+01,6.96603023e-03,3.78941186e-03,-6.26641791e-03
2.57622395e+01,6.59798132e-03,4.09381138e-03,-6.14444539e-03
2.57823982e+01,1.18840896e-02,6.72687870e-03,-5.46933385e-03
2.58025570e+01,1.07623665e-02,7.39107095e-03,-9.86221805e-03
2.58227158e+01,9.34343413e-03,6.59052469e-03,-7.33035104e-03
2.58428726e+01,8.44594929e-03,2.65623676e-03,-5.14442846e-03
2.58630314e+01,3.39366612e-03,5.51141193e-03,-1.08656974e-03
2.58831902e+01,5.86161739e-04,6.90930523e-03,-5.34096966e-03
2.59033489e+01,2.70310848e-04,4.38622618e-03,-3.79953184e-03
2.59235058e+01,6.49118889e-03,5.87999355e-03,-1.06100342e-03
2.59436646e+01,3.15691112e-03,5.19476179e-03,-4.80887014e-03
2.59638233e+01,8.81319866e-03,6.51648873e-03,-3.76251386e-03
2.59839802e+01,1.06680905e-02,1.69057469e-03,-5.32632228e-03
2.60041389e+01,6.84991665e-03,5.66214696e-03,-7.84434099e-03
2.60242977e+01,6.44351821e-03,2.30469950e-03,-5.98705234e-03
2.60444565e+01,4.20699548e-03,4.42351075e-03,-4.96679544e-03
2.60646133e+01,3.24239861e-03,5.20781148e-03,-1.42266066e-03
2.60847721e+01,5.04642399e-03,4.27810196e-03,-3.92523315e-03
2.61049309e+01,7.33114965e-03,7.64220720e-03,-4.78064036e-03
2.61250896e+01,6.50157500e-03,4.14574286e-03,-4.47677355e-03
2.61452465e+01,8.48110300e-03,3.84666980e-03,-1.92386750e-03
2.61654053e+01,9.77140386e-03,4.02936293e-03,-7.95832463e-03
2.61855640e+01,5.19183232e-03,3.94680491e-03,-4.08342481e-03
2.62057228e+01,5.44563169e-03,6.56043086e-03,-5.31859882e-03
2.62258797e+01,5.38943894e-03,7.68135535e-03,-4.74601937e-03
2.62460384e+01,4.90714051e-03,3.81151610e-03,-6.52900571e-03
2.62661972e+01,4.59821383e-03,7.75512483e-04,-3.90206371e-03
2.62863560e+01,2.88047502e-03,4.68769623e-03,-4.28795582e-03
2.63065147e+01,5.81927318e-03,4.83523542e-03,-6.75883656e-03
2.63266716e+01,5.89251006e-03,7.93462247e-03,-6.83633424e-03
2.63468304e+01,5.13004698e-03,5.70289325e-03,-8.61798879e-03
2.63669872e+01,6.03871793e-03,6.11275341e-03,-4.77345008e-03
2.63871479e+01,5.68505004e-03,4.25013853e-03,-4.04187944e-03
2.64073048e+01,5.15534729e-03,6.12793351e-03,-6.57427963e-03
2.64274635e+01,3.57928849e-03,6.73912931e-03,-4.60167602e-03
2.64476204e+01,7.32715521e-03,5.52712427e-03,-6.18971884e-03
2.64677811e+01,6.03925018e-03,8.70054681e-03,-4.89622168e-03
2.64879379e+01,5.43737598e-03,7.66084902e-03,-6.76655956e-03
2.65080967e+01,8.09068326e-04,6.95591047e-03,-1.60322292e-03
2.65282555e+01,7.43501307e-03,8.20519961e-03,-6.40836451e-03
2.65484123e+01,7.80306198e-03,2.09217938e-03,-3.79473809e-03
2.65685711e+01,9.97433718e-03,4.10925737e-03,-9.18311160e-03
2.65887299e+01,4.43389686e-03,5.36706857e-03,-2.98886560e-03
2.66088886e+01,6.31542038e-03,7.60012912e-03,-3.98621941e-03
2.66290455e+01,1.46607019e-03,1.98432128e-03,-3.72389820e-03
2.66492043e+01,5.73351933e-03,3.83788138e-03,-6.39078766e-03
2.66693630e+01,8.55780207e-03,4.95880609e-03,-5.47013292e-03
2.66895218e+01,3.92816262e-03,2.02506757e-03,-3.59819690e-03
2.67096786e+01,8.17164313e-03,1.39469747e-03,-7.50638591e-03
2.67298374e+01,3.80618987e-03,5.43444650e-03,-5.77985868e-03
2.67499962e+01,1.99950137e-03,3.53508000e-03,-3.10870796e-03
2.67701550e+01,6.48399815e-03,7.66590936e-03,-6.73193857e-03
2.67903118e+01,4.65547200e-03,5.18517476e-03,-5.77346701e-03
2.68104706e+01,4.16331971e-03,3.33427778e-03,-6.68666465e-03
2.68306293e+01,8.91146995e-03,4.24587773e-03,-3.42828734e-03
2.68507862e+01,4.75534052e-03,5.73751424e-03,-4.09327867e-03
2.68709450e+01,5.32871904e-03,2.55290628e-03,-5.43764234e-03
2.68911037e+01,9.68591683e-03,3.71164759e-03,-4.19687573e-03
2.69112625e+01,6.19637687e-03,5.49596548e-03,-5.83392056e-03
2.69314194e+01,3.76624241e-03,3.06929322e-03,-5.70395822e-03
2.69515781e+01,8.55194312e-03,7.61024887e-03,-5.79796778e-03
2.69717369e+01,1.95129809e-03,7.28800660e-03,-3.31590185e-03
2.69918957e+01,8.92425235e-03,3.04931938e-03,-2.21974473e-03
2.70120525e+01,6.93673547e-03,1.05860655e-03,-4.05120058e-03
2.70322113e+01,1.02771388e-03,3.32735339e-03,-8.68217181e-03
2.70523701e+01,8.32690578e-03,4.23975242e-03,-3.28500918e-03
2.70725269e+01,5.35854651e-03,5.25814528e-03,-6.65870169e-03
2.70926857e+01,3.60565376e-03,4.89196042e-03,-5.87653136e-03
2.71128445e+01,7.05604535e-03,4.57104947e-03,-4.14600922e-03
2.71330032e+01,4.92871227e-03,7.20624765e-03,-5.84483938e-03
2.71531601e+01,3.94121185e-03,5.40808123e-03,-4.21045767e-03
2.71733189e+01,7.75938621e-03,6.09224709e-03,-1.79763371e-03
2.71934776e+01,4.92871227e-03,3.90126463e-03,-8.19214992e-03
2.72136364e+01,5.35455160e-03,4.74735070e-03,-6.31728442e-03
2.72337933e+01,7.60891754e-03,5.63764572e-03,-1.95768964e-03
2.72539520e+01,2.94279307e-03,4.64428682e-03,-6.40117377e-03
2.72741108e+01,7.04699056e-03,6.13272749e-03,-5.33963786e-03
2.72942696e+01,6.73193857e-03,3.58062005e-03,-5.50342258e-03
2.73144264e+01,5.31247351e-03,3.91404796e-03,-5.16147260e-03
2.73345852e+01,5.76201547e-03,7.73488497e-03,-4.63283481e-03
2.73547440e+01,6.88160816e-03,6.81289844e-03,-2.56515667e-03
2.73749027e+01,8.51465855e-03,7.33860675e-03,-6.59345416e-03
2.73950615e+01,8.10639560e-03,5.62033523e-03,-3.79340653e-03
2.74152184e+01,6.42168010e-03,5.12152491e-03,-7.41956662e-03
2.74353771e+01,6.16947887e-03,4.56865272e-03,-5.63471625e-03
2.74555340e+01,5.75961825e-03,5.37638972e-03,-3.84081085e-03
2.74756947e+01,6.62141759e-03,4.09407774e-03,-3.30365123e-03
2.74958515e+01,5.85123105e-03,5.91035327e-03,-4.73296968e-03
2.75160103e+01,7.33461184e-03,7.05897482e-03,-7.15538114e-03
2.75361671e+01,7.47868884e-03,5.43444650e-03,-4.37663868e-03
2.75563259e+01,5.70928492e-03,4.14094934e-03,-4.03175969e-03
2.75764847e+01,4.94682183e-03,4.18595644e-03,-4.33775689e-03
2.75966434e+01,4.76599298e-03,6.04670728e-03,-6.22567162e-03
2.76168022e+01,2.90098134e-03,2.06421618e-03,-2.47673970e-03
2.76369591e+01,8.37537553e-03,5.39476518e-03,-6.94259442e-03
2.76571178e+01,5.64430375e-03,4.03602049e-03,-6.66003302e-03
2.76772766e+01,7.23394426e-03,6.49598241e-03,-5.02085779e-03
2.76974354e+01,7.24166771e-03,7.29066972e-03,-4.09034919e-03
2.77175922e+01,3.27249244e-03,4.73163836e-03,-3.08127725e-03
2.77377510e+01,6.26828242e-03,3.83202243e-03,-6.42594136e-03
2.77579079e+01,6.10822625e-03,4.27703653e-03,-2.82534747e-03
2.77780685e+01,5.45708323e-03,5.28983679e-03,-4.18728823e-03
2.77982254e+01,5.68291917e-03,5.99317765e-03,-6.39105402e-03
2.78183842e+01,5.59556764e-03,5.43338107e-03,-1.56593870e-03
2.78385429e+01,6.87841233e-03,4.88450378e-03,-4.31938097e-03
2.78587017e+01,9.92400385e-03,2.91749300e-03,-8.14368017e-03
2.78788586e+01,7.34606339e-03,4.14813962e-03,-3.98648577e-03
2.78990173e+01,5.01073757e-03,6.00462919e-03,-4.49275272e-03
2.79191761e+01,6.90397853e-03,4.27463977e-03,-4.00113314e-03
2.79393349e+01,3.38407885e-03,5.44003909e-03,-5.99850388e-03
2.79594917e+01,4.59235488e-03,5.35508431e-03,-6.72448147e-03
2.79796505e+01,7.58281862e-03,4.81419638e-03,-6.49252022e-03
2.79998093e+01,7.25551601e-03,3.22189229e-03,-8.82172119e-03
2.80199680e+01,6.26428751e-03,1.65408931e-03,-4.30952711e-03
2.80401249e+01,7.47629208e-03,5.20248525e-03,-4.68237000e-03
2.80602837e+01,4.21551755e-03,6.92421896e-03,-4.47703991e-03
2.80804424e+01,4.39075381e-03,4.52204747e-03,-1.80828641e-03
2.81005993e+01,7.22196000e-03,4.88263927e-03,-7.26856571e-03
2.81207581e+01,2.73506646e-03,4.97984467e-03,-4.69062570e-03
2.81409168e+01,6.78120693e-03,3.68421711e-03,-3.10338149e-03
2.81610756e+01,7.87017401e-03,3.55665153e-03,-3.62402969e-03
2.81812325e+01,7.77563127e-03,4.21338715e-03,-3.96411540e-03
2.82013912e+01,8.70507490e-03,4.31938097e-03,-6.52101636e-03
2.82215500e+01,3.77929187e-03,3.50418733e-03,-4.00113314e-03
2.82417088e+01,2.19524372e-03,5.52552659e-03,1.59549981e-03
2.82618656e+01,9.40149091e-03,4.58010426e-03,-4.50979685e-03
2.82820244e+01,5.07438695e-03,3.37662199e-03,-2.89512239e-03
2.83021832e+01,5.46800252e-03,4.81978897e-03,-5.32925176e-03
2.83223419e+01,5.70715405e-03,3.85359395e-03,-4.21099039e-03
2.83424988e+01,8.06804653e-03,3.95639194e-03,-5.16972831e-03
2.83626575e+01,9.28644277e-03,1.09029817e-03,-5.65735297e-03
2.83828163e+01,8.40786565e-03,6.22540526e-03,-6.54525077e-03
2.84029732e+01,5.89330913e-03,4.58116969e-03,-4.66665719e-03
2.84231339e+01,7.83129130e-03,9.83931497e-03,-4.48929053e-03
2.84432907e+01,6.61795540e-03,6.44218642e-04,-2.79871607e-03
2.84634495e+01,6.92208810e-03,3.38327978e-03,-5.85176377e-03
2.84836063e+01,6.89439150e-03,5.64749958e-03,-1.81121589e-03
2.85037632e+01,4.93803341e-03,5.12259034e-03,-6.16947887e-03
2.85239220e+01,9.48351622e-03,6.07440388e-03,-3.38727445e-03
2.85440807e+01,9.06326994e-03,4.71406151e-03,-3.95506062e-03
2.85642395e+01,4.90367832e-03,2.33106478e-03,-7.41690351e-03
2.85843964e+01,9.60176066e-03,4.43150010e-03,-6.67920802e-03
2.86045551e+01,6.07014308e-03,4.69035935e-03,-3.88768245e-03
2.86247139e+01,2.58033676e-03,4.68396768e-03,-3.01256776e-03
2.86448727e+01,2.63972534e-03,4.45174007e-03,-5.21127367e-03
2.86650295e+01,7.02408748e-03,5.29782614e-03,-4.09487635e-03
2.86851883e+01,6.72847638e-03,2.18752050e-03,-6.04457688e-03
2.87053471e+01,4.51752031e-03,3.78168863e-03,-6.75564073e-03
2.87255058e+01,6.24111807e-03,3.68341804e-03,-4.22031153e-03
2.87456627e+01,4.23442619e-03,5.98225882e-03,-4.33056615e-03
2.87658215e+01,9.06673167e-03,6.10290002e-03,-4.44588112e-03
2.87859802e+01,8.83956440e-03,1.85169594e-03,-6.61129737e-03
2.88061390e+01,5.70342597e-03,4.25413344e-03,-7.81211676e-03
2.88262959e+01,5.09622507e-03,3.38248094e-03,-7.52422912e-03
2.88464546e+01,6.35989476e-03,5.40595083e-03,-5.82300173e-03
2.88666134e+01,5.75961825e-03,4.37237788e-03,-4.50180750e-03
2.88867702e+01,7.04832189e-03,5.43391379e-03,-4.31991369e-03
2.89069290e+01,5.11806272e-03,2.37021339e-03,-2.01867614e-03
2.89270878e+01,5.79051115e-03,1.00427808e-03,-5.45734959e-03
2.89472485e+01,4.13588900e-03,4.67038574e-03,-1.99683825e-03
2.89674053e+01,5.98412286e-03,3.63841071e-03,-3.82429920e-03
2.89875641e+01,6.78200601e-03,5.43258246e-03,-3.30152083e-03
2.90077209e+01,1.00499708e-02,4.88343835e-03,-4.88423742e-03
2.90278797e+01,5.27758617e-03,7.76098389e-03,-4.23415983e-03
2.90480385e+01,2.46661971e-03,9.60069592e-04,-4.66053188e-03
2.90681973e+01,5.02005871e-03,4.54654871e-03,-4.05785860e-03
2.90883560e+01,5.37319388e-03,8.08189530e-03,-1.95023289e-03
2.91085129e+01,2.87541491e-03,6.69385539e-03,-7.74154300e-03
2.91286716e+01,6.36229198e-03,3.80299403e-03,-2.97901197e-03
2.91488304e+01,6.65444043e-03,1.79630215e-03,-4.44401708e-03
2.91689892e+01,9.26646870e-03,3.96251725e-03,-4.08555521e-03
2.91891460e+01,6.43259939e-03,4.04401030e-03,-5.64883091e-03
2.92093048e+01,6.67627854e-03,6.04058197e-03,-5.05601149e-03
2.92294617e+01,5.84350806e-03,6.21581776e-03,-4.09727311e-03
2.92496223e+01,5.11486735e-03,5.51913492e-03,-3.92523315e-03
2.92697792e+01,5.91860898e-03,8.20360146e-03,-6.43153396e-03
2.92899380e+01,5.44003909e-03,5.26054204e-03,-5.47252968e-03
2.93100967e+01,8.36765219e-04,4.06371756e-03,-4.46159393e-03
2.93302536e+01,7.43314903e-03,5.42991888e-03,-5.13963448e-03
2.93504124e+01,9.41347517e-03,4.05945629e-03,-5.51833585e-03
2.93705711e+01,6.59105740e-03,4.94895224e-03,-6.62301527e-03
2.93907299e+01,2.92708026e-03,1.71401049e-03,-6.32607285e-03
2.94108868e+01,7.70452479e-03,5.50475391e-03,-1.59310293e-03
2.94310455e+01,3.96624580e-03,3.39499768e-03,-5.52233076e-03
2.94512043e+01,6.70424150e-03,4.50127479e-03,-4.17477125e-03
2.94713631e+01,4.89062909e-03,4.66772262e-03,-3.78728146e-03
2.94915199e+01,5.49250329e-03,4.28475998e-03,-6.29091915e-03
2.95116787e+01,8.15965887e-03,3.36730084e-03,-9.77593195e-03
2.95318375e+01,7.85179809e-03,4.36998112e-03,-4.52684099e-03
2.95519962e+01,6.10795990e-03,1.97153818e-03,-3.62669281e-03
2.95721531e+01,5.73937828e-03,2.80990126e-03,-6.64964691e-03
2.95923119e+01,4.10739332e-03,6.05602842e-03,-4.55320626e-03
2.96124706e+01,6.59531821e-03,4.43469593e-03,-5.40089048e-03
2.96326294e+01,6.37081405e-03,5.45095792e-03,-5.15614636e-03
2.96527863e+01,3.03919939e-03,5.84217627e-03,-7.17855059e-03
2.96729450e+01,7.40944687e-03,5.35934512e-03,-1.75129471e-03
2.96931038e+01,7.49253714e-03,5.27572213e-03,-3.32841859e-03
2.97132607e+01,3.88235622e-03,3.26263858e-03,-6.45949738e-03
2.97334194e+01,4.91539622e-03,4.65174345e-03,-5.71594248e-03
2.97535782e+01,5.84244262e-03,5.09409467e-03,-5.44616440e-03
2.97737370e+01,7.41610443e-03,1.23011414e-03,-4.36065998e-03
2.97938938e+01,7.13087991e-03,1.92226970e-03,-5.19928942e-03
2.98140526e+01,5.47226332e-03,2.12520245e-03,-3.47995246e-03
2.98342113e+01,3.82536463e-03,2.86316453e-03,-4.80487524e-03
2.98543701e+01,2.02187197e-03,2.79046013e-03,-4.57850657e-03
2.98745270e+01,4.87092137e-03,4.31725057e-03,-3.88555205e-03
2.98946857e+01,6.57108380e-03,4.05199965e-03,-5.36733493e-03
2.99148445e+01,8.86326656e-03,7.81238312e-03,-4.82325116e-03
2.99350033e+01,6.90744072e-03,5.14762383e-03,-2.64025782e-03
2.99551601e+01,5.72180143e-03,4.42058127e-03,-3.06876050e-03
2.99753189e+01,7.92876352e-03,6.22141035e-03,-4.44108760e-03
2.99954777e+01,6.54045725e-03,3.17129213e-03,-6.77694613e-03
3.00156364e+01,7.75192911e-03,5.40089048e-03,-5.54976147e-03
