Vibration iOSApp file: VibrationDatag500b-1.csv
Source,Internal Gyroscope
Date and Time,2022-05-01 at 14:43:35
3,  Channels
2048, Points
50.000000, Sample Rate (Hz)
-88.322191, Longitude
36.297374, Latitude
0.045677, Speed (m/s)
Frequency Data State, Velocity
Time,Alpha,Beta,Gamma
2.25174198e+01,5.31460438e-03,5.34949172e-03,-5.78358676e-03
2.25375767e+01,7.61557557e-03,2.62055057e-03,-5.97746484e-03
2.25577354e+01,6.98946603e-03,5.18064713e-03,-4.31698421e-03
2.25778942e+01,5.77932596e-03,3.74973076e-03,-5.37239481e-03
2.25980530e+01,8.91626347e-03,2.29750900e-03,-3.14892153e-03
2.26182137e+01,6.14018412e-03,4.39581368e-03,-5.24829142e-03
2.26383724e+01,7.87949469e-03,5.55695174e-03,-4.40699887e-03
2.26585312e+01,5.40009188e-03,3.33720725e-03,-6.37587393e-03
2.26786900e+01,4.49914439e-03,4.39448189e-03,-4.75986768e-03
2.26988487e+01,5.92393568e-03,5.85442688e-03,-2.60057673e-03
2.27190075e+01,8.43103509e-03,5.46667073e-03,-4.28502634e-03
2.27391663e+01,4.03735228e-03,5.62299835e-03,-4.61845379e-03
2.27593250e+01,2.94172764e-03,3.62003478e-03,-3.73588246e-03
2.27794838e+01,6.17134292e-03,3.54812946e-03,-6.32900232e-03
2.27996426e+01,3.39553040e-03,2.74598529e-03,-5.76574355e-03
2.28198013e+01,4.50420426e-03,6.35803072e-03,-6.20117038e-03
2.28399601e+01,5.75349340e-03,1.08443922e-03,-6.86483039e-03
2.28601208e+01,6.66322885e-03,5.71434479e-03,-6.34737825e-03
2.28802795e+01,7.93781783e-03,3.09299538e-03,-4.35373560e-03
2.29004383e+01,5.03923325e-03,5.00141643e-03,-6.07653474e-03
2.29205971e+01,6.52208133e-03,3.83148994e-03,-6.03232626e-03
2.29407558e+01,7.69014377e-03,3.98728484e-03,-7.13780429e-03
2.29609146e+01,8.70294403e-03,2.88633397e-03,-2.76063266e-03
2.29810734e+01,8.37963633e-03,5.97267132e-03,-5.34203462e-03
2.30012321e+01,5.47918770e-03,2.30549858e-03,-4.53616213e-03
2.30213909e+01,2.72148428e-03,4.80088033e-03,-5.70875220e-03
2.30415497e+01,5.29995700e-03,7.34659610e-03,-7.64407124e-03
2.30617085e+01,7.67150195e-03,8.35699961e-04,-6.36229198e-03
2.30818672e+01,3.98435537e-03,3.75132868e-03,-2.57021678e-03
2.31020260e+01,4.74335626e-03,5.00940578e-03,-4.23149671e-03
2.31221848e+01,4.98037739e-03,6.11594925e-03,-5.50022675e-03
2.31423454e+01,5.53191826e-03,5.94896916e-03,-4.24854085e-03
2.31625042e+01,7.78948003e-03,5.62060159e-03,-2.64877989e-03
2.31826630e+01,6.53433194e-03,3.12335533e-03,-5.55135915e-03
2.32028217e+01,7.71118281e-03,4.52870550e-03,-5.58544789e-03
2.32229805e+01,9.85529367e-03,6.93886634e-03,-1.77845894e-03
2.32431393e+01,6.20889384e-03,7.36417295e-03,-3.95319611e-03
2.32632980e+01,6.54445216e-03,5.87732997e-03,-5.36973169e-03
2.32834568e+01,6.99931988e-03,4.16118931e-03,-3.00990464e-03
2.33036156e+01,4.89675440e-03,5.94177889e-03,-5.61500899e-03
2.33237743e+01,6.53326651e-03,5.05254930e-03,-5.64457010e-03
2.33439331e+01,6.55297423e-03,2.70710327e-03,-1.85435906e-03
2.33640919e+01,7.66271353e-03,6.02513552e-03,-5.62885730e-03
2.33842506e+01,1.01985754e-02,5.69889834e-03,-4.81100054e-03
2.34044113e+01,6.06668089e-03,4.83443635e-03,-5.35508431e-03
2.34245701e+01,5.11300284e-03,6.77188579e-03,-4.66718990e-03
2.34447289e+01,7.13221170e-03,6.82568178e-03,-5.60888369e-03
2.34648876e+01,7.47016678e-03,4.31725057e-03,-2.22693523e-03
2.34850464e+01,6.08239369e-03,1.01146859e-03,-5.15295053e-03
2.35052052e+01,5.22006210e-03,4.94628912e-03,-6.74844999e-03
2.35253639e+01,4.82484885e-03,2.81362957e-03,-3.36863240e-03
2.35455227e+01,6.37933612e-03,4.93297307e-03,-8.53782799e-03
2.35656815e+01,6.52980478e-03,8.20067152e-03,-7.19106756e-03
2.35858402e+01,5.66134788e-03,5.47812227e-03,-6.46322547e-03
2.36059990e+01,5.52206440e-03,4.64428682e-03,-4.95321350e-03
2.36261578e+01,6.92155585e-03,4.34095273e-03,-3.87516571e-03
2.36463184e+01,9.11866315e-03,5.33138216e-03,-2.96942471e-03
2.36664772e+01,6.69518672e-03,3.98781756e-03,-9.83239035e-04
2.36866360e+01,4.70367493e-03,6.72235107e-03,-5.68052242e-03
2.37067928e+01,5.18384296e-03,4.31378838e-03,-5.45015931e-03
2.37269516e+01,4.16518375e-03,5.09089883e-03,-4.89648804e-03
2.37471123e+01,5.16067352e-03,6.96656294e-03,-5.43764234e-03
2.37672710e+01,6.42088149e-03,6.00409647e-03,-5.07811550e-03
2.37874298e+01,7.24752666e-03,5.89757040e-03,-5.72739402e-03
2.38075886e+01,7.13514118e-03,6.71010045e-03,-4.77131922e-03
2.38277473e+01,8.10666196e-03,5.18863648e-03,-6.39851065e-03
2.38479061e+01,6.30130526e-03,3.69859813e-03,-2.73693074e-03
2.38680649e+01,9.91281774e-03,3.34359868e-03,-2.99286051e-03
2.38882236e+01,7.64620164e-03,5.13377553e-03,-5.80142997e-03
2.39083843e+01,5.49010653e-03,4.74388897e-03,-6.82381773e-03
2.39285412e+01,5.91408182e-03,7.66990415e-04,-4.14015027e-03
2.39487000e+01,8.71492829e-03,5.61021501e-03,-3.82456556e-03
2.39688587e+01,6.22726930e-03,5.27066225e-03,-3.67516215e-04
2.39890156e+01,1.03772730e-02,4.46159393e-03,-2.79179169e-03
2.40091743e+01,4.15879255e-03,3.87916039e-03,-3.86957312e-03
2.40293350e+01,5.52925514e-03,4.66133095e-03,-2.98913196e-03
2.40494938e+01,4.86799190e-03,3.76597606e-03,-3.79287405e-03
2.40696526e+01,5.98811777e-03,3.75399180e-03,-3.51537252e-03
2.40898113e+01,2.93720025e-03,6.06295234e-03,-4.22217557e-03
2.41099701e+01,8.44035670e-03,5.78145636e-03,-5.52898878e-03
2.41301289e+01,7.60518899e-03,1.82240107e-03,-5.25974296e-03
2.41502876e+01,8.57670978e-03,1.04502437e-03,-5.34496410e-03
2.41704464e+01,6.86456403e-03,6.56309398e-03,-5.81634406e-04
2.41906052e+01,3.93881509e-03,5.49063925e-03,-4.46798513e-03
2.42107639e+01,5.45868138e-03,5.60861733e-03,-4.38036723e-03
2.42309227e+01,4.12417110e-03,4.98117646e-03,-5.67333214e-03
2.42510815e+01,5.50874881e-03,2.02639936e-03,-4.81179962e-03
2.42712421e+01,7.87203759e-03,5.77293430e-03,-2.81842332e-03
2.42914009e+01,5.62699325e-03,5.28264651e-03,-3.99713824e-03
2.43115597e+01,5.56254433e-03,5.03896689e-03,-5.17105963e-03
2.43317184e+01,4.69009299e-03,2.76622549e-03,-5.67226671e-03
2.43518772e+01,5.65468986e-03,4.52577602e-03,-5.16493479e-03
2.43720360e+01,9.21107549e-03,4.00406262e-03,-2.20962474e-03
2.43921947e+01,9.67526436e-03,4.72977385e-03,-4.37450828e-03
2.44123535e+01,4.28209687e-03,2.09058146e-03,-4.21019131e-03
2.44325123e+01,6.32660557e-03,1.70815154e-03,-7.05950754e-03
2.44526711e+01,4.96812677e-03,3.68448324e-03,-5.35614975e-03
2.44728298e+01,8.99402797e-03,6.71409536e-03,-5.84883429e-03
2.44929886e+01,1.33853136e-02,6.55457191e-03,-6.79185987e-03
2.45131474e+01,8.57431348e-03,7.75698945e-03,-6.58892700e-03
2.45333080e+01,7.23421061e-03,2.89299176e-03,-6.81396388e-03
2.45534668e+01,4.48689377e-03,4.85068141e-03,-5.41047798e-03
2.45736256e+01,2.31135753e-03,6.35563396e-03,-5.66401100e-03
2.45937843e+01,6.05602842e-03,6.09997055e-03,-3.79633601e-03
2.46139431e+01,5.20035485e-03,6.27360865e-03,-3.29592824e-03
2.46341019e+01,8.66139866e-03,7.29919178e-03,-6.74711866e-03
2.46542606e+01,8.35646689e-03,6.51435833e-03,-5.70289325e-03
2.46744194e+01,5.63072134e-03,4.16385243e-03,-6.02114107e-03
2.46945782e+01,4.29994008e-03,6.51782053e-03,-3.69380438e-03
2.47147369e+01,6.72607962e-03,5.32259373e-03,-1.55954715e-03
2.47348957e+01,5.09356195e-03,5.05467970e-03,-4.21125675e-03
2.47550545e+01,7.91038759e-03,2.73266947e-03,-6.64778287e-03
2.47752151e+01,6.40064152e-03,4.81259823e-03,-5.34682861e-03
2.47953739e+01,7.35245505e-03,5.95509447e-03,-5.32712089e-03
2.48155327e+01,7.66910473e-03,8.43929127e-03,-6.70424150e-03
2.48356915e+01,4.65493929e-03,5.05814189e-03,-4.73163836e-03
2.48558502e+01,4.91220038e-03,1.23091310e-03,-5.21207275e-03
2.48760090e+01,7.41850166e-03,1.18563930e-03,-6.39797794e-03
2.48961678e+01,6.29890850e-03,7.72929238e-03,-8.58203694e-03
2.49163265e+01,9.06353630e-03,3.39206820e-03,-4.26052511e-03
2.49364853e+01,1.06670251e-02,7.29812682e-03,-8.23715702e-03
2.49566441e+01,3.75319296e-03,6.55936589e-03,-4.05146694e-03
2.49768047e+01,7.92530086e-03,5.46720345e-03,-8.31145979e-03
2.49969635e+01,8.91812705e-03,1.97713077e-03,-4.99928603e-03
2.50171223e+01,5.36919897e-03,4.14467743e-03,-4.57051722e-03
2.50372810e+01,4.95427847e-03,5.28158108e-03,-4.10259981e-03
2.50574398e+01,3.92230367e-03,2.72601168e-03,-3.84853408e-03
2.50775986e+01,6.65071234e-03,3.84320784e-03,-4.12497018e-03
2.50977573e+01,6.68693101e-03,4.94256057e-03,-3.93535290e-03
2.51179161e+01,6.82115462e-03,4.06744611e-03,-3.61737167e-03
2.51380749e+01,5.81900682e-03,4.44055488e-03,-5.78971207e-03
2.51582336e+01,4.93377214e-03,4.12283977e-03,-5.94577333e-03
2.51783924e+01,8.79056193e-03,4.00938885e-03,-4.53110225e-03
2.51985512e+01,5.88824926e-03,5.94257750e-03,-5.34043694e-03
2.52187099e+01,4.67651105e-03,3.03813419e-03,-4.18515783e-03
2.52388706e+01,3.07648373e-03,4.90128156e-03,-3.26689961e-03
2.52590294e+01,6.46056235e-03,6.44564861e-03,-5.84989972e-03
2.52791882e+01,4.81606042e-03,3.64932953e-03,-6.34578010e-03
2.52993469e+01,6.84485678e-03,2.05809087e-03,-6.56788796e-03
2.53195057e+01,6.67867530e-03,7.76471244e-03,-4.43975581e-03
2.53396645e+01,4.18569008e-03,1.85808749e-03,-4.72471397e-03
2.53598232e+01,5.12951473e-03,4.49301908e-03,-6.08798629e-03
2.53799820e+01,7.80679053e-03,5.56094665e-03,-5.99690620e-03
2.54001408e+01,5.37053077e-03,5.50315622e-03,-7.88189191e-03
2.54202995e+01,8.09521042e-03,1.19522668e-03,-4.73536691e-03
2.54404583e+01,7.15990877e-03,4.98836720e-03,-3.88848153e-03
2.54606171e+01,7.47975428e-03,4.60620318e-03,-5.52233076e-03
2.54807777e+01,9.09975544e-03,3.70392436e-03,-4.66319500e-03
2.55009365e+01,6.39398349e-03,9.06353630e-03,-7.51916878e-03
2.55210953e+01,4.82484885e-03,5.30528324e-03,-4.53269994e-03
2.55412540e+01,8.86592921e-03,7.07149180e-03,-4.85574175e-03
2.55614128e+01,5.04163001e-03,7.48454779e-03,-5.06932708e-03
2.55815716e+01,7.99960364e-03,6.22833474e-03,-4.92418464e-03
2.56017303e+01,7.03394087e-03,6.15190202e-03,-4.73723095e-03
2.56218891e+01,3.59260431e-03,3.80539079e-03,-5.82752889e-03
2.56420479e+01,7.26377172e-03,2.93720025e-03,-5.75935235e-03
2.56622066e+01,8.57804157e-03,4.37557371e-03,-3.14306258e-03
2.56823654e+01,6.72661234e-03,4.67757601e-03,-6.70530694e-03
2.57025242e+01,6.13139570e-03,5.26347151e-03,-5.65176038e-03
2.57226830e+01,6.17746823e-03,5.81661006e-03,-2.63706199e-03
2.57428436e+01,4.30207048e-03,6.62221620e-03,-5.86428074e-03
2.57630024e+01,6.40277192e-03,2.28312798e-03,-9.29310080e-03
2.57831612e+01,5.94817009e-03,5.70182782e-03,-6.61262916e-03
2.58033180e+01,6.14098320e-03,5.07758278e-03,-4.46292525e-03
2.58234787e+01,8.77058879e-03,2.02080654e-03,-5.26933046e-03
2.58436375e+01,4.79369005e-03,4.39048745e-03,-3.69513594e-03
2.58637962e+01,3.84826772e-03,4.52337926e-03,-2.94439099e-03
2.58839550e+01,5.59956254e-03,4.24641045e-03,-7.05604535e-03
2.59041138e+01,2.81948852e-03,3.07994569e-03,-4.58756136e-03
2.59242725e+01,6.13885280e-03,2.57234718e-03,-2.68526538e-03
2.59444313e+01,8.03528912e-03,4.21791431e-03,-3.97210475e-03
2.59645901e+01,6.14630943e-03,9.31147672e-03,-4.15879255e-03
2.59847488e+01,7.22355815e-03,6.95271464e-03,-4.82831104e-03
2.60049076e+01,4.17397218e-03,8.07656813e-03,-6.64458703e-03
2.60250664e+01,7.66590936e-03,2.91669392e-03,-4.19341354e-03
2.60452251e+01,8.81239958e-03,6.20117038e-03,-4.88290563e-03
2.60653839e+01,6.62088487e-03,3.84294149e-03,-4.38010087e-03
2.60855427e+01,6.82088826e-03,4.13535628e-03,-2.57820613e-03
2.61057014e+01,6.21208968e-03,6.45683380e-03,-8.79748631e-03
2.61258621e+01,3.39100300e-03,7.42489286e-03,-6.34391606e-03
2.61460209e+01,6.82435045e-03,5.83072472e-03,-4.47331183e-03
2.61661797e+01,6.90903887e-03,2.85730558e-03,-3.96864256e-03
2.61863384e+01,5.62353106e-03,2.51162727e-03,-3.90259619e-03
2.62064972e+01,6.64005941e-03,6.86909119e-03,-3.96491401e-03
2.62266560e+01,5.59183909e-03,2.06767814e-03,-6.71995431e-03
2.62468147e+01,2.91642779e-03,1.89563807e-03,-5.74923214e-03
2.62669735e+01,4.18249425e-03,3.08021205e-03,-4.69302246e-03
2.62871323e+01,5.69010992e-03,6.99239550e-03,-5.01819421e-03
2.63072910e+01,7.02275569e-03,5.33511071e-03,-5.38357999e-03
2.63274498e+01,3.76144866e-03,8.34741164e-03,-4.91912477e-03
2.63476086e+01,6.46961713e-03,6.96416618e-03,-2.31615128e-03
2.63677692e+01,7.43261632e-03,4.61925287e-03,-4.12363838e-03
2.63879280e+01,4.84881736e-03,5.31194126e-03,-4.39634640e-03
2.64080868e+01,8.91972519e-03,4.62963898e-03,-5.13883540e-03
2.64282455e+01,1.01056313e-02,3.04559106e-03,-7.15644658e-03
2.64484043e+01,6.08878536e-03,4.29408113e-03,-3.89274256e-03
2.64685631e+01,7.76311429e-03,6.12553675e-03,-4.58276737e-03
2.64887218e+01,7.53861014e-03,3.16836266e-03,-4.08795243e-03
2.65088806e+01,4.69728326e-03,6.84432406e-03,-5.43977274e-03
2.65290394e+01,4.10739332e-03,2.36035977e-03,-4.22750181e-03
2.65491982e+01,7.49839609e-03,5.84057858e-03,-4.95774066e-03
2.65693569e+01,5.36014419e-03,4.48529609e-03,-4.39102016e-03
2.65895157e+01,4.32497356e-03,9.09895636e-03,-4.63390024e-03
2.66096745e+01,4.97052399e-03,5.52046672e-03,-7.83262309e-03
2.66298351e+01,5.59396995e-03,1.95342861e-03,-5.89197734e-03
2.66499939e+01,7.44753005e-03,5.01553109e-03,-8.61292891e-03
2.66701527e+01,5.82752889e-03,5.87679772e-03,-5.77692920e-03
2.66903095e+01,8.50853324e-03,4.48316522e-03,-4.03495552e-03
2.67104702e+01,7.87683111e-03,4.95800702e-03,-3.70951695e-03
2.67306290e+01,4.04134672e-03,6.02753228e-03,-6.48772670e-03
2.67507877e+01,6.89945137e-03,5.09302923e-03,-6.29278319e-03
2.67709465e+01,5.59210544e-03,7.86671136e-03,-4.30926075e-03
2.67911053e+01,7.42409425e-03,4.63230256e-03,-6.77215215e-03
2.68112640e+01,5.31859882e-03,4.11538268e-03,-1.59416825e-03
2.68314228e+01,6.36309059e-03,5.07891458e-03,-6.87148841e-03
2.68515816e+01,4.71805595e-03,4.60140966e-03,-4.31778282e-03
2.68717422e+01,7.65605550e-03,5.67546254e-03,-4.09434363e-03
2.68918991e+01,6.50556991e-03,5.23098093e-03,-5.35614975e-03
2.69120579e+01,6.67734398e-03,5.39396657e-03,-4.58170241e-03
2.69322166e+01,6.49278658e-03,5.72473090e-03,-3.66664026e-03
2.69523773e+01,6.86030276e-03,3.05171637e-03,-4.85281227e-03
2.69725361e+01,7.40864780e-03,6.80730585e-03,-6.10636221e-03
2.69926949e+01,5.99184586e-03,5.41979913e-03,-5.13910176e-03
2.70128536e+01,4.97025764e-03,7.98522215e-03,-3.97743098e-03
2.70330124e+01,6.90957159e-03,6.23499276e-03,-4.54282016e-03
2.70531712e+01,7.08347559e-03,4.57477802e-03,-7.54500180e-03
2.70733299e+01,7.19799194e-03,6.11834647e-03,-5.03896689e-03
2.70934887e+01,6.69358904e-03,5.30554960e-03,-3.38860624e-03
2.71136475e+01,5.69383847e-03,3.33134807e-03,-2.10070144e-03
2.71338062e+01,6.14843983e-03,2.82667927e-03,-4.58969176e-03
2.71539650e+01,5.94097981e-03,4.70154453e-03,-3.79047706e-03
2.71741238e+01,5.20621380e-03,6.92128949e-03,-5.45442011e-03
2.71942844e+01,8.01185332e-03,3.31883132e-03,-5.16067352e-03
2.72144432e+01,8.20573233e-03,3.84374033e-03,-3.16383527e-03
2.72346020e+01,5.33724111e-03,3.87489935e-03,-2.22640275e-03
2.72547607e+01,4.84508881e-03,3.12894792e-03,-6.20942656e-03
2.72749195e+01,7.96125364e-03,3.04053095e-03,-5.92180481e-03
2.72950783e+01,6.41688658e-03,3.83894658e-03,-3.68288555e-03
2.73152370e+01,8.31225794e-03,2.88047502e-03,-4.65067802e-03
2.73353958e+01,5.84057858e-03,1.96301611e-03,-4.97638294e-03
2.73555546e+01,3.45997885e-03,1.58990710e-03,-5.86268259e-03
2.73757133e+01,7.00118393e-03,1.80988421e-03,-8.63290299e-03
2.73958721e+01,7.56524177e-03,1.36300584e-03,-7.89627247e-03
2.74160309e+01,7.03687035e-03,2.93693412e-03,-4.57770750e-03
2.74361916e+01,6.26215711e-03,9.96608101e-03,-2.60110945e-03
2.74563503e+01,7.75485858e-03,1.08763494e-03,-5.62246563e-03
2.74765091e+01,5.44057181e-03,4.03415645e-03,-5.88265667e-03
2.74966679e+01,-2.41548711e-04,6.91116927e-03,-4.76705842e-03
2.75168266e+01,4.46452340e-03,4.67651105e-03,-8.20067152e-03
2.75369854e+01,7.31490459e-03,2.52281246e-03,-2.86449608e-03
2.75571442e+01,6.71968795e-03,4.81419638e-03,-3.17528704e-03
2.75773029e+01,9.20761283e-03,5.68371825e-03,-4.24401369e-03
2.75974617e+01,7.81131769e-03,4.23096400e-03,-4.15852619e-03
2.76176205e+01,5.33138216e-03,5.14283031e-03,-6.53246790e-03
2.76377792e+01,5.82619756e-03,5.43577783e-03,-5.87919448e-03
2.76579380e+01,5.32525685e-03,2.74971384e-03,-2.64185574e-03
2.76780968e+01,4.25919332e-03,4.91592893e-03,-5.05601149e-03
2.76982574e+01,7.63048930e-03,5.95962163e-03,-7.64779979e-03
2.77184162e+01,6.90424489e-03,5.67173399e-03,-5.10794297e-03
2.77385750e+01,5.47252968e-03,6.70850277e-03,-3.95426154e-03
2.77587337e+01,5.26906410e-03,4.01098700e-03,-3.00910580e-03
2.77788925e+01,5.77399973e-03,5.63045498e-03,-6.76416280e-03
2.77990513e+01,6.60969969e-03,6.55217515e-03,-6.56921929e-03
2.78192101e+01,8.79615452e-03,5.30395145e-03,-6.78600091e-03
2.78393688e+01,5.85842179e-03,4.13988391e-03,-5.00354683e-03
2.78595276e+01,6.94738841e-03,3.46610416e-03,-2.89698667e-03
2.78796864e+01,9.62253381e-03,3.97396879e-03,-4.99049760e-03
2.78998451e+01,4.64615086e-03,4.34681168e-03,-4.83816490e-03
2.79200039e+01,6.07706746e-03,5.32898540e-03,-3.79606988e-03
2.79401646e+01,6.51249429e-03,4.13828576e-03,-5.29196719e-03
2.79603233e+01,3.03946575e-03,6.72181835e-03,-5.31194126e-03
2.79804821e+01,7.04832189e-03,1.89270859e-03,-4.27463977e-03
2.80006409e+01,6.73327036e-03,5.37931919e-03,-4.71699098e-03
2.80207996e+01,4.03628685e-03,5.70555637e-03,-4.25067125e-03
2.80409584e+01,6.39957609e-03,3.82429920e-03,-6.24777609e-03
2.80611172e+01,7.62942387e-03,4.13668808e-03,-7.84141105e-03
2.80812759e+01,7.35218870e-03,7.66803976e-03,-3.13826906e-03
2.81014347e+01,6.24085171e-03,5.06133772e-03,-4.81792446e-03
2.81215935e+01,7.87656475e-03,4.23522526e-03,-5.88611839e-03
2.81417522e+01,5.70475729e-03,4.98170918e-03,-5.85016608e-03
2.81619129e+01,5.19582722e-03,6.62594475e-03,-3.77955823e-03
2.81820717e+01,7.74420612e-03,5.90289664e-03,-2.80111283e-03
2.82022305e+01,7.66324578e-03,4.33056615e-03,-3.94893531e-03
2.82223873e+01,7.29999086e-03,7.95379654e-03,-5.49809588e-03
2.82425461e+01,7.57482881e-03,3.61337699e-03,-5.90422796e-03
2.82627068e+01,5.67759294e-03,5.00940578e-03,-6.75777113e-03
2.82828655e+01,5.51380869e-03,5.91115234e-03,-5.23444312e-03
2.83030243e+01,7.83129130e-03,2.86236545e-03,-1.02478440e-03
2.83231831e+01,6.74844999e-03,3.69140762e-03,-1.61520718e-03
2.83433418e+01,6.66003302e-03,5.40781487e-03,-6.24884106e-03
2.83635006e+01,7.30345305e-03,8.00013542e-03,-4.48369794e-03
2.83836613e+01,6.36122655e-03,3.53774312e-03,-6.10902533e-03
2.84038219e+01,3.26476921e-03,4.17210814e-03,-4.93750069e-03
2.84239788e+01,8.54874682e-03,5.33431163e-03,-3.76997073e-03
2.84441376e+01,7.57189933e-03,7.98868388e-03,-6.50823303e-03
2.84642963e+01,5.72632905e-03,3.94201092e-03,-5.67439711e-03
2.84844551e+01,7.36603700e-03,8.62065237e-04,-4.49861167e-03
2.85046158e+01,4.35639871e-03,4.93084267e-03,-7.90213142e-03
2.85247746e+01,5.63125405e-03,4.16651554e-03,-4.00938885e-03
2.85449333e+01,6.90610940e-03,6.25283597e-03,-5.09942090e-03
2.85650921e+01,6.46242686e-03,6.43499615e-03,-5.18890284e-03
2.85852509e+01,6.91409875e-03,5.36440546e-03,-4.86080162e-03
2.86054096e+01,7.97163974e-03,7.26270676e-03,-3.00644245e-03
2.86255684e+01,1.85329374e-03,5.82326809e-03,-5.65415714e-03
2.86457272e+01,4.59102355e-03,1.36034272e-03,-4.86053526e-03
2.86658859e+01,5.87839540e-03,4.56545688e-03,-6.56256173e-03
2.86860447e+01,6.13379246e-03,9.55542177e-03,-6.02407055e-03
2.87062035e+01,1.03202816e-02,7.97057431e-03,-5.18597336e-03
2.87263622e+01,1.62426196e-03,6.73833024e-03,-6.22806838e-03
2.87465229e+01,2.37047975e-03,4.25812835e-03,-6.11754740e-03
2.87666817e+01,5.89943444e-03,2.11934349e-03,-5.76467859e-03
2.87868404e+01,8.99083167e-03,4.03575413e-03,-6.37480849e-03
2.88069992e+01,7.30451802e-03,5.26773278e-03,-4.36492078e-03
2.88271580e+01,8.87951162e-03,2.04450870e-03,-5.23577444e-03
2.88473167e+01,4.66292864e-03,4.81179962e-03,-2.74225697e-03
2.88674755e+01,5.29409805e-03,5.24988957e-03,-5.04376087e-03
2.88876343e+01,5.81554463e-03,6.84645446e-03,-7.47069949e-03
2.89077930e+01,4.03202605e-03,7.94980209e-03,-4.53696121e-03
2.89279518e+01,7.19213299e-03,4.60114330e-03,-4.02084040e-03
2.89481106e+01,7.85259716e-03,4.42031492e-03,-3.79127613e-03
2.89682693e+01,7.90665857e-03,7.26110861e-03,-6.35004137e-03
2.89884281e+01,7.59826507e-03,6.06401777e-03,-5.11380192e-03
2.90085869e+01,3.02934577e-03,3.86557821e-03,-3.77796032e-03
2.90287457e+01,7.76817463e-03,3.84400669e-03,-3.96438176e-03
2.90489063e+01,1.21267037e-02,5.22991549e-03,-5.67652797e-03
2.90690651e+01,6.08266005e-03,4.45813173e-03,-3.05517833e-03
2.90892220e+01,6.54285401e-03,5.12338942e-03,-6.15749462e-03
2.91093807e+01,6.87921140e-03,6.52714167e-03,-5.72766038e-03
2.91295395e+01,6.65444043e-03,5.54816332e-03,-4.37264424e-03
2.91497002e+01,7.02035893e-03,4.83550178e-03,-2.73400126e-03
2.91698589e+01,5.71967103e-03,3.36650200e-03,-6.25656452e-03
2.91900177e+01,5.24243247e-03,5.69303939e-03,-5.18570701e-03
2.92101765e+01,3.80965183e-03,5.27891796e-03,-6.38199924e-03
2.92303352e+01,2.86103389e-03,5.81794186e-03,-3.62722529e-03
2.92504940e+01,6.86323224e-03,5.52312983e-03,-4.94282693e-03
2.92706528e+01,4.43922309e-03,5.14655886e-03,-4.64402046e-03
2.92908115e+01,7.78122386e-03,3.04319407e-03,-4.84375749e-03
2.93109703e+01,1.01759387e-02,4.62164963e-03,-6.40836451e-03
2.93311291e+01,7.84008019e-03,3.98542034e-03,-3.66078131e-03
2.93512878e+01,8.12264159e-03,4.84748557e-03,-6.98760198e-03
2.93714466e+01,1.04092313e-02,2.10789195e-03,-7.23687373e-03
2.93916073e+01,7.97377061e-03,5.51460776e-03,-4.46532201e-03
2.94117661e+01,5.26373787e-03,3.20671219e-03,-5.68451732e-03
2.94319248e+01,1.08132325e-02,2.65863375e-03,-2.09084782e-03
2.94520836e+01,3.50179058e-03,4.89009637e-03,-1.04981812e-03
2.94722424e+01,2.78673181e-03,4.76838974e-03,-5.98705234e-03
2.94924011e+01,7.33860675e-03,2.23678909e-03,-6.54178904e-03
2.95125599e+01,4.07809857e-03,6.49891188e-03,-3.96012049e-03
2.95327187e+01,4.25226940e-03,5.92473429e-03,-4.11165459e-03
2.95528774e+01,9.06034000e-03,2.69698328e-03,-7.37269502e-03
2.95730362e+01,4.27650427e-03,5.38597675e-03,-6.54045725e-03
2.95931950e+01,6.28452748e-03,7.99028203e-03,-5.75855328e-03
2.96133537e+01,4.08022897e-03,6.36575371e-03,-4.34175134e-03
2.96335125e+01,3.33214714e-03,6.93513779e-03,-5.71540976e-03
2.96536732e+01,9.17112734e-03,5.90422796e-03,-4.26665042e-03
2.96738319e+01,8.75487551e-03,5.63897705e-03,-2.86849076e-03
2.96939907e+01,6.43632747e-03,5.68318553e-03,-6.39638025e-03
2.97141495e+01,7.20358454e-03,4.56465827e-03,-7.02541880e-03
2.97343082e+01,2.78060650e-03,4.93110903e-03,-3.82642983e-03
2.97544670e+01,7.17322435e-03,4.65493929e-03,-3.76517721e-03
2.97746258e+01,4.35107248e-03,2.78593274e-03,-3.67329805e-03
2.97947845e+01,8.34900979e-03,4.02829750e-03,-6.28532656e-03
2.98149433e+01,4.38595982e-03,8.42384435e-03,-4.34627896e-03
2.98351021e+01,3.65092745e-03,6.86802622e-03,-3.51563888e-03
2.98552608e+01,4.09780582e-03,-1.73638095e-04,-3.75399180e-03
2.98754196e+01,7.32369302e-03,4.99502476e-03,-5.38304728e-03
2.98955803e+01,4.83203959e-03,6.26029260e-03,-6.31222455e-03
2.99157391e+01,7.27575598e-03,4.55480441e-03,-6.21395372e-03
2.99358978e+01,8.86459835e-03,3.60086001e-03,-5.13643865e-03
2.99560547e+01,5.04722307e-03,3.93402157e-03,-1.81600952e-03
2.99762154e+01,8.38815887e-03,4.34494717e-03,-4.29674424e-03
2.99963741e+01,7.67815951e-03,3.54093895e-03,-4.90580918e-03
3.00165329e+01,4.77850996e-03,4.98517137e-03,-7.73195550e-03
3.00366917e+01,8.78923014e-03,1.00859236e-02,-4.15426493e-03
